kasuZbkia,gaixotasunak,gaixotasunUMLS,sintomak,sintomenUMLS,gaixSin,gaixSinUMLS
701,"obesidad,diabetes mellitus tipo 2 hipertensión arterial","C0028754#C0451819#C1563743,C0011860 C0011860 C0011860 C0011860 C0020538 C0020538","Mujer,dolor,dolor difuso","C0043210#C0015780#C0086418,C0030193,C0520963 C0520963","obesidad,diabetes,mellitus,hipertensión,dislipemia,dolor,trauma,globulosa,varo,dolor,dolor,osteofitos,pinzamiento","C0028754#C0451819#C1563743,C0011860_1,C0011860_2,C0020538_1,-,C1719974_3,-,-,-,C0030193,C0520963_1,-,-"
702,"deformidad en dorso de tenedor,impotencia","C0264141 C0264141 C0264141 C0264141 C0264141,C0242350","Niño de,impotencia","C0680063 C0680063,C0242350","deformidad,impotencia","C0264141_1,C0242350"
703,"tumefacción,impotencia","C0038999,C0242350","Mujer,obesa,caída,dolor,tumefacción,impotencia","C0043210#C0015780#C0086418,C0028754,C0085639,C0030193,C0038999,C0242350","obesa,caída,dolor,tumefacción,impotencia","C0028754,C0085639,C0030193,C0038999,C0242350"
705,"fractura de la tibia fractura oblicua,atrófica,supuración,zona","C0040185 C0040185 C0040185 C0040185 C0332711 C0332711,C0333641#C0037154,C0012621,C0019360","Mujer,caída","C0043210#C0015780#C0086418,C0085639","diabética,hipertensa,caída,herida,fractura,fractura,pseudoartrosis,supuración,herida","-,-,C0085639,-,C0040185_1,C0332711_1,C0033785,C0012621,-"
706,pielonefritis aguda,C0520575 C0520575,"Varón,alucinaciones,discurso incoherente","C0086582,C0018524,C0700129 C0700129","pielonefritis,alucinaciones,inquietud","C0520575_1,C0018524,C0700075#C0085631#C0424235"
707,"erupción cutánea,costras,le","C0015230 C0015230,C0205204,C1292157#C0409974","Mujer,dolor,dolor moderado","C0043210#C0015780#C0086418,C0030193,C0278139 C0278139","erupción,dermatoma,dolor,costras,dolor,dermatoma","C0015230_1,C0392338,C0030193,C0205204,C0278139_1,C0392338"
709,"hematuria franca,hematuria","C0473237 C0473237,C0018965","Varón,tira,hematuria","C0086582,C0580846#C1321564,C0018965","hematuria,hematuria","C0473237_1,C0018965"
710,,,"insuficiencia,soplo holosistólico","C0231179,C0232258 C0232258","insuficiencia,soplo","C0231179,C0232258_1"
711,"lesión,zona","C0332447#C1313971#C0221198,C0019360","Mujer,debilidad,dolor articular,palidez","C0043210#C0015780#C0086418,C0424594#C0004093#C3714552,C0003862 C0003862,C0030232#C1275397","debilidad,dolor,lesión,palidez","C0424594#C0004093#C3714552,C0003862_1,C0332447#C1313971#C0221198,C0030232#C1275397"
712,"esclerodermia,fenómeno,de,Raynaud,esclerodactilia,edemas","C0036421#C0011644,C0034735#C1282916_1,C0034735#C1282916_2,C0034735#C1282916_3,C0150988,C0013604","fenómeno,de,Raynaud,reflujo gastroesofágico,disnea,edemas,ortopnea,disnea paroxística nocturna","C0034735#C1282916_1,C0034735#C1282916_2,C0034735#C1282916_3,C0017168 C0017168,C0013404#C0553668,C0013604,C0085619,C1956415 C1956415 C1956415","esclerodermia,Raynaud,reflujo,telangiectasias,esclerodactilia,disnea,edemas,ortopnea,disnea,elevación","C0036421#C0011644,C0034735#C1282916_3,C0017168_1,-,C0150988,C0013404#C0553668,C0013604,C0085619,C1956415_1,C0439775"
713,infección por VIH herpes zoster,C0019693 C0019693 C0019693 C0019360 C0019360,,,"infección,VIH,efectos,adversos,herpes,zoster","C0019693_1,C0019693_3,C1704419#C1280500#C1280519,-,C0019360_1,C0019360_2"
714,parálisis facial,C0376175#C0015469 C0376175#C0015469,"varón,debilidad,fiebre,cefalea,pesar,fluctuante,cefalea,dolor articular","C0086582,C0424594#C0004093#C3714552,C0015967,C0018681,C1879338#C0018235,C0231240,C0018681,C0003862 C0003862","parálisis,debilidad,fiebre,cefalea,artromialgias,cefalea,dolor","C0376175#C0015469_1,C0424594#C0004093#C3714552,C0015967,C0018681,-,C0018681,C0003862_1"
715,"microhematuria,nódulos","C0239937,C0028259",proteinuria,C0033687_1,"deterioro,expectoración,microhematuria,proteinuria,nódulos","C1279889_1,C0232515#C0038056,C0239937,C0033687_1,C0028259"
716,"vómitos,síndrome,disminución,ataxia cerebelosa","C0042963_1,C0012634#C0039082,C0333668#C0547047,C0007758 C0007758","Varón,déficit,alteración de la conducta,cefalea,somnolencia,paraparesia espástica","C0086582,C0162429,C0233514 C0233514 C0233514 C0233514,C0018681,C2830004,C0037771 C0037771","déficit,alteración,disfunción,alteración,cefalea,vómitos,somnolencia,síndrome,gripal,disminución,ataxia,paraparesia","C0162429,C0233514_1,C0277785,-,C0018681,C0042963_1,C2830004,C0012634#C0039082,-,C0333668#C0547047,C0007758_1,C0037771_1"
717,diabetes mellitus tipo 2 insuficiencia renal crónica,C0011860 C0011860 C0011860 C0011860 C0403447 C0403447 C0403447,insuficiencia,C0231179,"diabetes,mellitus,insuficiencia,EPOC,insuficiencia","C0011860_1,C0011860_2,C0403447_1,-,C0231179"
718,"purulenta,neumonía","C0439665,C0032285#C3714636","fiebre,tos,disnea,confusión","C0015967,C0010200_1,C0013404#C0553668,C0009090","fiebre,tos,expectoración,disnea,confusión,crepitantes,neumonía","C0015967,C0010200_1,C0232515#C0038056,C0013404#C0553668,C0009090,-,C0032285#C3714636"
719,"hipertensión arterial,derivaciones,derrame pericárdico","C0020538 C0020538,C1442858#C0542331,C0031039#C0349077 C0031039#C0349077","fiebre,dolor retroesternal se inclina","C0015967,C0151826 C0151826 C0700231 C0700231","hipertensión,mal,control,fiebre,dolor,elevación,alteración,derrame","C0020538_1,C0205169,C2587213,C0015967,C0151826_1,C0439775,-,C0031039#C0349077_1"
720,con infección,C0439663 C0439663,,,"infección,VIH","C0439663_2,C0458074#C0019682_1"
721,náuseas y vómitos,C0027498 C0027498 C0027498,"dolor epigástrico,lúcido","C0232493 C0232493,C0556994","dolor,náuseas,vómitos","C0232493_1,C0027498_1,C0027498_3"
722,anemia,C0002871#C0221395#C1510654,"astenia,anorexia,hallazgos,masa retroperitoneal","C0004093#C3714552,C1971624,C0243095,C0267771 C0267771","astenia,anorexia,febrícula,masa,periaortitis,anemia","C0004093#C3714552,C1971624,-,C0267771_1,-,C0002871#C0221395#C1510654"
723,deterioro,C1265875#C0684336#C0231171,"deterioro,astenia,anorexia,pérdida de peso","C1265875#C0684336#C0231171,C0004093#C3714552,C1971624,C0043096#C1285591 C0043096#C1285591 C0043096#C1285591","deterioro,astenia,anorexia,pérdida,febrícula","C1265875#C0684336#C0231171,C0004093#C3714552,C1971624,C0043096#C1285591_1,-"
724,,,"Mujer,disuria,poliaquiuria,fiebre,escalofríos,taquipneica","C0043210#C0015780#C0086418,C0013428,C0042023,C0015967,C0234192#C0085593#C0424790,C0231835","dislipemia,disuria,poliaquiuria,fiebre,escalofríos,deterioro,gravedad,taquicárdica,taquipneica","-,C0013428,C0042023,C0015967,C0234192#C0085593#C0424790,C1279889_1,C0282189#C0439793,-,C0231835"
725,,,"torpeza,cefalea,disnea","C0233844,C0018681,C0013404#C0553668","torpeza,cefalea,disnea","C0233844,C0018681,C0013404#C0553668"
726,,,relleno capilar,C0425716 C0425716,,
727,lupus eritematoso sistémico,C0024141 C0024141 C0024141,"Mujer,poliartralgias","C0043210#C0015780#C0086418,C0162296","lupus,poliartralgias,febrícula","C0024141_1,C0162296,-"
728,"enfermedad renal crónica,sangrado,tumor","C0403447 C0403447 C0403447,C0019080,C0027651","dolor abdominal,tumoración abdominal","C0000737 C0000737,C0000734 C0000734","enfermedad,dolor,sangrado,tumoración,tumor","C0403447_1,C0000737_1,C0019080,C0000734_1,C0027651"
729,"angioedema,urticaria,diabetes mellitus tipo 2 hipertensión arterial,enfermedad de Parkinson","C0002994,C0221232#C0042109_1,C0011860 C0011860 C0011860 C0011860 C0020538 C0020538,C0030567 C0030567 C0030567",,,"aparatoso,angioedema,urticaria,alergia,diabetes,mellitus,dislipemia,hipertensión,hipotiroidismo,enfermedad,de,Parkinson","-,C0002994,C0221232#C0042109_1,C0020517,C0011860_1,C0011860_2,-,C0020538_1,C0020676,C0030567_1,C0030567_2,C0030567_3"
730,tabaquismo,C0040332#C0040336#C1306274#C0425291_1,"Mujer,gonalgia","C0043210#C0015780#C0086418,C0231749","gonalgia,tabaquismo","C0231749,C0040332#C0040336#C1306274#C0425291_1"
731,fibrilación auricular,C0004238 C0004238,Mujer,C0043210#C0015780#C0086418,fibrilación,C0004238_1
734,,,"niño de,escalofríos,estridor,disnea","C0680063 C0680063,C0234192#C0085593#C0424790,C0038450,C0013404#C0553668","fiebre,escalofríos,estridor,disnea,voz,apagada,babeo","C0015967,C0234192#C0085593#C0424790,C0038450,C0013404#C0553668,C0314720,-,-"
735,"distonía,disfonía espasmódica","C0013421#C0393593,C0264588 C0264588","Mujer,habla entrecortada temblor,distonía","C0043210#C0015780#C0086418,C0234518 C0234518 C0040822#C1527384,C0013421#C0393593","estrangulada,temblor,distonía,disfonía","-,C0040822#C1527384_1,C0013421#C0393593,C0264588_1"
736,zona,C0019360,"mujer,dolor intenso,diarrea","C0043210#C0015780#C0086418,C0458256 C0458256,C0011991","dolor,menstruaciones,dolor,náuseas,diarrea","C0458256_1,C0025344#C0227854,C0030193,-,C0011991"
738,"aborto espontáneo,proliferación","C0000786 C0000786,C0334094","mujer,embarazo,sangrado vaginal,dolor","C0043210#C0015780#C0086418,C0549206#C0032961#C0549169,C0426196 C0426196,C0030193","sangrado,fiebre,dolor,proliferación","C0426196_1,C0015967,C0030193,C0334094"
739,"Fibrosis Quística,le,le,diabetes gestacional","C0010674#C1527396#C0016033 C0010674#C1527396#C0016033,C1292157#C0409974,C1292157#C0409974,C0085207 C0085207","Mujer,le,le","C0043210#C0015780#C0086418,C1292157#C0409974,C1292157#C0409974","Fibrosis,diabetes","C0010674#C1527396#C0016033_1,C0085207_1"
740,"hematuria macroscópica,edemas,infección","C0473237 C0473237,C0013604,C0009450","Varón,cefalea,astenia,edemas","C0086582,C0018681,C0004093#C3714552,C0013604","hematuria,cefalea,astenia,dolor,edemas,infección","C0473237_1,C0018681,C0004093#C3714552,C0423651_2,C0013604,C0009450"
741,"le,le,exantema,exantema","C1292157#C0409974,C1292157#C0409974,C0015230,C0015230","le,le","C1292157#C0409974,C1292157#C0409974","manchas,rojas,exantema,exantema,pruriginoso","-,C1260956,C0015230,C0015230,C0439707"
742,"vómitos,disminución,anemia,hemorragias retinianas hematoma subdural","C0042963_1,C0333668#C0547047,C0002871#C0221395#C1510654,C0035317 C0035317 C0018946 C0018946","letargia,incapacidad,pesar","C0023380,C0231172,C1879338#C0018235","vómitos,letargia,anemia,hemorragias,hematoma,fractura","C0042963_1,C0023380,C0002871#C0221395#C1510654,C0035317_1,C0018946_1,C0016658"
744,"Le,ausencias,le,le","C1292157#C0409974,C1689985#C0014553,C1292157#C0409974,C1292157#C0409974","irritabilidad,apatía,Le,le,comportamientos,le,déficit","C0022107,C0085632,C1292157#C0409974,C1292157#C0409974,C0004927,C1292157#C0409974,C0162429","irritabilidad,apatía,déficit","C0022107,C0085632,C0162429"
745,deterioro,C1265875#C0684336#C0231171,"fiebre,cefalea,rigidez de nuca,pleocitosis","C0015967,C0018681,C1320474#C0151315 C1320474#C0151315 C1320474#C0151315,C0151857","fiebre,cefalea,rigidez,deterioro,pleocitosis,hiperproteinorraquia,hipoglucorraquia","C0015967,C0018681,C1320474#C0151315_1,C1265875#C0684336#C0231171,C0151857,-,-"
746,diabetes mellitus tipo 2,C0011860 C0011860 C0011860 C0011860,"Mujer,ansiedad,sacudidas","C0043210#C0015780#C0086418,C0003467,C0040822#C1527384","diabetes,mellitus,ansiedad,sacudidas","C0011860_1,C0011860_2,C0003467,C0040822#C1527384"
747,,,"dificultad para encontrar las palabras alteración de la memoria,conducta","C0564227 C0564227 C0564227 C0564227 C0564227 C0233794#C0002622 C0233794#C0002622 C0233794#C0002622 C0233794#C0002622,C0004927","alteración,circunloquios,pausas,anómicas,alteración","-,-,-,-,C0233794#C0002622_1"
748,"disminución,le","C0333668#C0547047,C1292157#C0409974","déficit,Mujer,dolor lancinante capaz de lavarse,le,dolor","C0162429,C0043210#C0015780#C0086418,C0278141#C0458257 C0278141#C0458257 C0562747 C0562747 C0562747,C1292157#C0409974,C0030193","déficit,dolor,dolor,dolor","C0162429,C0278141#C0458257_1,C0030193,C0030193"
749,"leucocitosis,neutrofilia","C0023518#C0750426,C3665444#C1282609#C0151683","fiebre,cefalea,confusión,crisis epiléptica,neutrofilia,líquido","C0015967,C0018681,C0009090,C0036572#C0014544 C0036572#C0014544,C3665444#C1282609#C0151683,C0444611#C1304698#C1697794#C0302908#C1704353","enfermedad,fiebre,cefalea,confusión,crisis,epiléptica,leucocitosis,neutrofilia,microorganismos","C0455686_3,C0015967,C0018681,C0009090,C0036572#C0014544_1,C0036572#C0014544_2,C0023518#C0750426,C3665444#C1282609#C0151683,C0445623"
750,múltiples fracturas costales derrame pleural,C0272567 C0272567 C0272567 C0032227 C0032227,"Varón,dolor en hemitórax izquierdo,líquido","C0086582,C0541828 C0541828 C0541828 C0541828,C0444611#C1304698#C1697794#C0302908#C1704353","dolor,disnea,hipofonesis,matidez,fracturas,derrame,líquido,hemático","C0541828_1,C0013404#C0553668,-,-,C0272567_2,C0032227_1,C0444611#C1304698#C1697794#C0302908#C1704353,-"
751,"coma,hipertensión arterial diabetes mellitus,enfermedad crónica,desnutrición","C0009421,C0020538 C0020538 C0011849 C0011849,C0008679 C0008679,C0162429","coma,hábitos,signos","C0009421,C0018464,C0311392","hipertensión,diabetes,mellitus,hábitos,tóxicos,enfermedad,desnutrición","C0020538_1,C0011849_1,C0011849_2,C0018464,-,C0008679_1,C0162429"
752,le,C1292157#C0409974,"varón,pulso filiforme,signos","C0086582,C0232132 C0232132,C0311392","pálido,sudoroso","C1971630#C0017651,-"
753,"migraña,erupción cutánea náuseas y vómitos","C0149931,C0015230 C0015230 C0027498 C0027498 C0027498","mujer,disnea","C0043210#C0015780#C0086418,C0013404#C0553668","migraña,disnea,ronquera,erupción,náuseas,vómitos","C0149931,C0013404#C0553668,-,C0015230_1,C0027498_1,C0027498_3"
754,"Le,zona","C1292157#C0409974,C0019360","caída,Le,disestesia","C0085639,C1292157#C0409974,C0392699","caída,disestesia","C0085639,C0392699"
755,"lumbalgia,le,traumatismo","C0024031,C1292157#C0409974,C3263723","le,déficit neurológico","C1292157#C0409974,C1392205#C0521654 C1392205#C0521654","lumbalgia,traumatismo,patología,déficit","C0024031,C3263723,C0030664,C1392205#C0521654_1"
756,,,"molestias,dolor,entumecimiento,sensibilidad,dolor","C0231218,C0030193,C0028643,C1264642#C0439823#C0312418,C0030193","molestias,dolor,entumecimiento,anomalías,dolor","C0231218,C0030193,C0028643,-,C0030193"
757,"le,induración cutánea","C1292157#C0409974,C0241075 C0241075","reflujo gastroesofágico,exposición al frío,dolor articular,malestar general,taquicardia","C0017168 C0017168,C0231275 C0231275 C0231275,C0003862 C0003862,C0234215#C0231218 C0234215#C0231218,C0039231_1","reflujo,palidez,dolor,induración,malestar,cefalea,taquicardia","C0017168_1,C0030232#C1275397,C0003862_1,C0241075_1,C0234215#C0231218_1,C0018681,C0039231_1"
758,"exposición,lesiones,lupus eritematoso cutáneo subagudo","C0274281,C0332447#C1313971#C0221198,C0024140 C0024140 C0024140 C0024140","Recién nacido,poliartralgias","C0021289#C2239178 C0021289#C2239178,C0162296","poliartralgias,filiadas,lesiones,lupus","C0162296,-,C0332447#C1313971#C0221198,C0024140_1"
759,"edemas,disminución,leucopenia","C0013604,C0333668#C0547047,C0023530#C0750394","Mujer,edemas,diuresis,fiebre,rash malar","C0043210#C0015780#C0086418,C0013604,C0012797,C0015967,C0277942 C0277942","edemas,disminución,fiebre,rash,leucopenia","C0013604,C0333668#C0547047,C0015967,C0277942_1,C0023530#C0750394"
760,amaurosis fugaz,C0149793 C0149793,"Varón,cefalea,claudicación,engrosamiento,ausencia de pulso","C0086582,C0018681,C1456822#C0311395,C0205400,C0277899 C0277899 C0277899","hipertenso,deterioro,cefalea,claudicación,amaurosis,engrosamiento","-,C1279889_1,C0018681,C1456822#C0311395,C0149793_1,C0205400"
761,infección,C0009450,fiebre,C0015967,"infección,VIH,VIH,adenopatías,fiebre","C0009450,-,C0019704_1,-,C0015967"
762,hipertrofia ventricular izquierda,C0149721 C0149721 C0149721,"varón,disnea de esfuerzo,dolor,soplo sistólico ritmo sinusal","C0086582,C0231807 C0231807 C0231807,C0030193,C0232257 C0232257 C0232201 C0232201","disnea,hábitos,tóxicos,dolor,soplo,hipertrofia,dilatada","C0231807_1,C0018464,-,C0030193,C0232257_1,C0149721_1,-"
763,"infarto de miocardio,oclusión,bloqueo de rama","C0027051 C0027051 C0027051,C0028778,C0006384 C0006384 C0006384","varón,fumador,lesión única,ritmo sinusal,pesar","C0086582,C0337664,C0577304 C0577304,C0232201 C0232201,C1879338#C0018235","diabético,fumador,infarto,elevación,lesión,oclusión,bloqueo,NYHA","-,C0337664,C0027051_1,C0439775,C0577304_1,C0028778,C0006384_1,-"
764,síncope bloqueo auriculoventricular completo,C0039070#C0332521 C0151517 C0151517 C0151517,"mujer,síncope","C0043210#C0015780#C0086418,C0039070#C0332521_1","síncope,alteraciones,bloqueo","C0039070#C0332521_1,-,C0151517_1"
765,"hipertensión arterial síndrome de Sjögren,estenosis","C0020538 C0020538 C1527336#C0086981 C1527336#C0086981 C1527336#C0086981,C0009814#C1261287","Varón,pérdida de peso dolor abdominal","C0086582,C0043096#C1285591 C0043096#C1285591 C0043096#C1285591 C0000737 C0000737","hipertensión,síndrome,de,Sjögren,pérdida,dolor,estenosis","C0020538_1,C1527336#C0086981_1,C1527336#C0086981_2,C1527336#C0086981_3,C0043096#C1285591_1,C0000737_1,C0009814#C1261287"
766,"obesidad,migraña,le,le","C0028754#C0451819#C1563743,C0149931,C1292157#C0409974,C1292157#C0409974","Mujer,le,le,registros","C0043210#C0015780#C0086418,C1292157#C0409974,C1292157#C0409974,C0079809#C0421433","obesidad,migraña","C0028754#C0451819#C1563743,C0149931"
767,diabetes mellitus tipo 2,C0011860 C0011860 C0011860 C0011860,"fumador,dolor","C0337664,C0030193","fumador,diabetes,mellitus,dislipemia,dolor","C0337664,C0011860_1,C0011860_2,-,C0030193"
768,hipertensión arterial,C0020538 C0020538,"Varón,persistencia,pesar,mialgias,engrosamiento","C0086582,C0546816,C1879338#C0018235,C0231528,C0205400","mialgias,hipertensión,diabetes,IMC,engrosamiento","C0231528,C0020538_1,-,C1305855,C0205400"
769,tuberculosis pulmonar,C0041327 C0041327,,,"tuberculosis,hiperuricemia","C0041327_1,C0740394"
770,"enfermedad pulmonar obstructiva crónica,purulenta,infiltrado,derrame pleural","C0024117 C0024117 C0024117 C0024117,C0439665,C0332448,C0032227 C0032227","Mujer,fiebre,tos,tensión,líquido pleural purulento","C0043210#C0015780#C0086418,C0015967,C0010200_1,C0038435,C0427809 C0427809 C0427809","enfermedad,empeoramiento,fiebre,tos,expectoración,hipofonesis,infiltrado,derrame,líquido,pleural,purulento","C0024117_1,-,C0015967,C0010200_1,C0232515#C0038056,-,C0332448,C0032227_1,C0427809_1,C0427809_2,C0427809_3"
771,"disminución,lesión","C0333668#C0547047,C0332447#C1313971#C0221198",tos,C0010200_1,"disminución,enolismo,sudación,tos,fiebre,lesión","C0333668#C0547047,-,-,C0010200_1,C0015967,C0332447#C1313971#C0221198"
772,"lesión,lesiones,lesión,vesículas","C0332447#C1313971#C0221198,C0332447#C1313971#C0221198,C0332447#C1313971#C0221198,C0333262","Mujer,cólico renal,líquido","C0043210#C0015780#C0086418,C0152169 C0152169,C0444611#C1304698#C1697794#C0302908#C1704353","cólico,lesión,lesiones,lesión,vesículas,calcificación,cistoadenoma","C0152169_1,C0332447#C1313971#C0221198,C0332447#C1313971#C0221198,C0332447#C1313971#C0221198,C0333262,C1533591,-"
773,"fosa,leucocitosis,sangre oculta en heces,fosa,divertículos,lesiones","C0332471,C0023518#C0750426,C0266813 C0266813 C0266813 C0266813,C0332471,C0012817#C1510475,C0332447#C1313971#C0221198","Varón,dolor abdominal,diarrea,fiebre,leucocitosis,dolor a la palpación","C0086582,C0000737 C0000737,C0011991,C0015967,C0023518#C0750426,C0234233 C0234233 C0234233 C0234233","dolor,diarrea,productos,patológicos,fiebre,afectación,leucocitosis,sangre,oculta,dolor,irritación,divertículos,lesiones","C0000737_1,C0011991,-,C1521733,C0015967,-,C0023518#C0750426,C0266813_1,C0266813_2,C0234233_1,C0441723,C0012817#C1510475,C0332447#C1313971#C0221198"
